data,furnas,sao_simao,g_b_munhoz,passo_real,sobradinho,b_esperanca,tucurui,santo_antonio
1997-03-28,1054.0,3382.0,377.0,33.0,4666.0,1594.0,34565.0,43883.0
1997-03-29,1040.0,3281.0,363.0,32.0,4860.0,1789.0,35350.0,44056.0
1997-03-30,1033.0,3435.0,342.0,32.0,5003.0,1917.0,36180.0,44230.0
1997-03-31,1035.0,4068.0,321.0,32.0,5080.0,1978.0,37197.0,44405.0
1997-04-01,1075.0,4425.0,309.0,31.0,4867.0,1725.0,38882.0,44696.0
1997-04-02,1206.0,4662.0,287.0,34.0,4853.0,1450.0,40755.0,44814.0
1997-04-03,1392.0,4839.0,274.0,38.0,4806.0,1293.0,42443.0,45049.0
1997-04-04,1552.0,5051.0,275.0,36.0,4735.0,1215.0,43657.0,45167.0
1997-04-05,1555.0,4953.0,293.0,35.0,4646.0,1148.0,44657.0,45344.0
1997-04-06,1420.0,4642.0,294.0,35.0,4537.0,1059.0,45741.0,45463.0
1997-04-07,1276.0,4453.0,284.0,34.0,4405.0,942.0,46865.0,45582.0
1997-04-08,1169.0,4417.0,266.0,33.0,4264.0,841.0,47791.0,45701.0
1997-04-09,1106.0,4233.0,256.0,32.0,4142.0,765.0,48261.0,45760.0
1997-04-10,1071.0,3983.0,247.0,32.0,4106.0,706.0,48089.0,45819.0
1997-04-11,1046.0,3718.0,241.0,32.0,4193.0,665.0,46854.0,45879.0
1997-04-12,1017.0,3480.0,235.0,32.0,4336.0,633.0,44940.0,45819.0
1997-04-13,993.0,3269.0,230.0,31.0,4461.0,591.0,42783.0,45641.0
1997-04-14,974.0,3081.0,219.0,31.0,4544.0,555.0,40508.0,45463.0
1997-04-15,954.0,2906.0,216.0,30.0,4594.0,572.0,38403.0,45167.0
1997-04-16,935.0,2839.0,225.0,30.0,4607.0,706.0,36535.0,44932.0
1997-04-17,921.0,2925.0,237.0,31.0,4581.0,789.0,34917.0,44696.0
1997-04-18,909.0,2926.0,258.0,33.0,4522.0,741.0,33679.0,44463.0
1997-04-19,901.0,2897.0,264.0,37.0,4414.0,666.0,32684.0,44172.0
1997-04-20,898.0,2884.0,275.0,45.0,4225.0,608.0,32022.0,43883.0
1997-04-21,895.0,2908.0,264.0,45.0,3952.0,565.0,31693.0,43653.0
1997-04-22,919.0,2891.0,261.0,39.0,3668.0,535.0,31526.0,43310.0
1997-04-23,938.0,2953.0,250.0,37.0,3420.0,513.0,31400.0,42967.0
1997-04-24,948.0,2938.0,243.0,38.0,3224.0,506.0,31274.0,42629.0
1997-04-25,979.0,2916.0,231.0,40.0,3075.0,529.0,31017.0,42291.0
1997-04-26,1011.0,2875.0,225.0,40.0,2964.0,588.0,30767.0,42012.0
1997-04-27,1016.0,2830.0,217.0,38.0,2886.0,657.0,30539.0,41734.0
1997-04-28,974.0,2793.0,204.0,36.0,2843.0,773.0,30487.0,41513.0
1997-04-29,960.0,2748.0,191.0,35.0,2841.0,983.0,30701.0,41347.0
1997-04-30,982.0,2717.0,183.0,34.0,2873.0,1040.0,30905.0,41237.0
1997-05-01,929.0,2777.0,179.0,40.0,2892.0,962.0,31093.0,41128.0
1997-05-02,880.0,2718.0,176.0,40.0,2943.0,843.0,31391.0,40964.0
1997-05-03,838.0,2643.0,170.0,40.0,3003.0,761.0,31852.0,40692.0
1997-05-04,815.0,2551.0,166.0,40.0,3071.0,764.0,32436.0,40313.0
1997-05-05,798.0,2452.0,161.0,40.0,3087.0,743.0,33082.0,40045.0
1997-05-06,780.0,2356.0,159.0,39.0,3066.0,681.0,33509.0,39565.0
1997-05-07,766.0,2291.0,155.0,38.0,3015.0,624.0,33584.0,38776.0
1997-05-08,758.0,2255.0,154.0,37.0,2968.0,588.0,33540.0,37950.0
1997-05-09,755.0,2215.0,151.0,37.0,2936.0,559.0,33334.0,37038.0
1997-05-10,753.0,2184.0,150.0,37.0,2910.0,536.0,32766.0,36294.0
1997-05-11,750.0,2147.0,145.0,37.0,2870.0,521.0,31941.0,35562.0
1997-05-12,746.0,2125.0,141.0,37.0,2792.0,511.0,31037.0,34892.0
1997-05-13,744.0,2126.0,139.0,37.0,2673.0,501.0,30077.0,34233.0
1997-05-14,742.0,2167.0,140.0,36.0,2536.0,491.0,29115.0,33632.0
1997-05-15,736.0,2368.0,143.0,36.0,2405.0,483.0,28268.0,33041.0
1997-05-16,684.0,2549.0,144.0,36.0,2300.0,477.0,27468.0,32594.0
1997-05-17,648.0,2705.0,138.0,37.0,2222.0,470.0,26772.0,32152.0
1997-05-18,644.0,2804.0,126.0,38.0,2163.0,461.0,26097.0,31673.0
1997-05-19,642.0,2836.0,138.0,47.0,2106.0,453.0,25400.0,31243.0
1997-05-20,641.0,2761.0,227.0,64.0,2043.0,446.0,24697.0,30904.0
1997-05-21,636.0,2607.0,378.0,63.0,1979.0,441.0,23940.0,30904.0
1997-05-22,632.0,2478.0,452.0,59.0,1925.0,435.0,23201.0,31031.0
1997-05-23,633.0,2408.0,434.0,63.0,1887.0,431.0,22493.0,31031.0
1997-05-24,642.0,2353.0,364.0,52.0,1876.0,428.0,21872.0,30862.0
1997-05-25,714.0,2395.0,343.0,42.0,1892.0,425.0,21254.0,30486.0
1997-05-26,859.0,2403.0,342.0,40.0,1935.0,422.0,20622.0,30073.0
1997-05-27,948.0,2355.0,375.0,55.0,1985.0,419.0,19986.0,29425.0
1997-05-28,950.0,2301.0,402.0,87.0,2030.0,416.0,19344.0,28833.0
1997-05-29,914.0,2262.0,417.0,84.0,2052.0,410.0,18725.0,28560.0
1997-05-30,889.0,2220.0,386.0,62.0,2032.0,406.0,18119.0,28445.0
1997-05-31,862.0,2149.0,356.0,54.0,1982.0,403.0,17466.0,28025.0
1997-06-01,799.0,2177.0,328.0,62.0,1949.0,370.0,16815.0,27390.0
1997-06-02,768.0,2166.0,306.0,59.0,1913.0,349.0,16212.0,26630.0
1997-06-03,738.0,2125.0,290.0,57.0,1885.0,346.0,15585.0,25931.0
1997-06-04,720.0,2105.0,273.0,57.0,1849.0,342.0,14953.0,25288.0
1997-06-05,756.0,2094.0,252.0,55.0,1813.0,340.0,14401.0,24669.0
1997-06-06,879.0,2279.0,227.0,55.0,1782.0,338.0,13854.0,24072.0
1997-06-07,1046.0,2476.0,212.0,53.0,1761.0,335.0,13307.0,23727.0
1997-06-08,1139.0,2547.0,197.0,53.0,1752.0,334.0,12837.0,23821.0
1997-06-09,1116.0,2589.0,192.0,53.0,1744.0,333.0,12361.0,24261.0
1997-06-10,991.0,2539.0,196.0,53.0,1727.0,337.0,11948.0,25321.0
1997-06-11,861.0,2446.0,193.0,55.0,1698.0,343.0,11605.0,26808.0
1997-06-12,792.0,2323.0,233.0,57.0,1668.0,345.0,11243.0,27207.0
1997-06-13,770.0,2234.0,331.0,136.0,1645.0,348.0,10933.0,26595.0
1997-06-14,777.0,2210.0,428.0,266.0,1633.0,346.0,10625.0,25624.0
1997-06-15,795.0,2427.0,452.0,214.0,1626.0,342.0,10356.0,24512.0
1997-06-16,820.0,2964.0,409.0,124.0,1631.0,339.0,10116.0,23727.0
1997-06-17,919.0,3057.0,376.0,100.0,1643.0,337.0,9873.0,22880.0
1997-06-18,1047.0,3014.0,639.0,154.0,1662.0,335.0,9646.0,22254.0
1997-06-19,1084.0,2909.0,1128.0,309.0,1696.0,332.0,9402.0,21725.0
1997-06-20,1018.0,2767.0,1537.0,320.0,1736.0,330.0,9170.0,21376.0
1997-06-21,935.0,2543.0,1584.0,176.0,1779.0,328.0,8939.0,20972.0
1997-06-22,895.0,2409.0,1349.0,129.0,1825.0,325.0,8698.0,20600.0
1997-06-23,898.0,2287.0,1174.0,111.0,1846.0,323.0,8442.0,20543.0
1997-06-24,871.0,2196.0,1083.0,121.0,1819.0,321.0,8166.0,21058.0
1997-06-25,813.0,2135.0,1140.0,147.0,1772.0,320.0,7887.0,21492.0
1997-06-26,767.0,2098.0,1246.0,143.0,1743.0,318.0,7688.0,21463.0
1997-06-27,740.0,2067.0,1287.0,126.0,1731.0,316.0,7473.0,20857.0
1997-06-28,727.0,2031.0,1199.0,106.0,1720.0,315.0,7340.0,20203.0
1997-06-29,719.0,1993.0,1071.0,95.0,1695.0,314.0,7135.0,19447.0
1997-06-30,699.0,1942.0,1008.0,90.0,1660.0,313.0,6995.0,18736.0
1997-07-01,649.0,1906.0,983.0,83.0,1556.0,296.0,6830.0,18095.0
1997-07-02,641.0,1870.0,966.0,89.0,1511.0,286.0,6714.0,17543.0
1997-07-03,632.0,1846.0,973.0,92.0,1465.0,286.0,6485.0,17180.0
1997-07-04,624.0,1818.0,954.0,90.0,1429.0,285.0,6370.0,17387.0
1997-07-05,616.0,1798.0,927.0,86.0,1405.0,284.0,6368.0,17910.0
1997-07-06,607.0,1769.0,868.0,84.0,1387.0,283.0,6349.0,18201.0
1997-07-07,602.0,1732.0,802.0,88.0,1370.0,282.0,6268.0,18069.0
1997-07-08,595.0,1722.0,732.0,93.0,1349.0,281.0,6292.0,17674.0
1997-07-09,590.0,1710.0,672.0,90.0,1325.0,279.0,6280.0,17128.0
1997-07-10,588.0,1710.0,614.0,86.0,1301.0,278.0,6253.0,16539.0
1997-07-11,584.0,1694.0,564.0,83.0,1285.0,276.0,6227.0,15960.0
1997-07-12,580.0,1676.0,511.0,80.0,1293.0,276.0,6168.0,15439.0
1997-07-13,575.0,1656.0,462.0,78.0,1307.0,275.0,6177.0,14903.0
1997-07-14,572.0,1634.0,420.0,76.0,1311.0,274.0,6158.0,14422.0
1997-07-15,569.0,1631.0,389.0,83.0,1294.0,274.0,6155.0,13973.0
1997-07-16,563.0,1627.0,379.0,137.0,1263.0,273.0,6136.0,13599.0
1997-07-17,556.0,1615.0,410.0,210.0,1237.0,272.0,6117.0,13345.0
1997-07-18,548.0,1611.0,457.0,215.0,1222.0,271.0,6057.0,13094.0
1997-07-19,544.0,1600.0,617.0,210.0,1226.0,270.0,5982.0,12777.0
1997-07-20,540.0,1590.0,769.0,206.0,1231.0,271.0,5906.0,12463.0
1997-07-21,537.0,1553.0,879.0,176.0,1229.0,270.0,5784.0,12197.0
1997-07-22,546.0,1539.0,872.0,148.0,1221.0,269.0,5647.0,11912.0
1997-07-23,568.0,1539.0,832.0,129.0,1214.0,268.0,5537.0,11587.0
1997-07-24,599.0,1543.0,807.0,119.0,1205.0,267.0,5423.0,11330.0
1997-07-25,606.0,1543.0,774.0,112.0,1202.0,267.0,5267.0,11118.0
1997-07-26,583.0,1528.0,733.0,103.0,1197.0,266.0,5096.0,10991.0
1997-07-27,559.0,1506.0,688.0,97.0,1199.0,265.0,4912.0,10991.0
1997-07-28,547.0,1484.0,632.0,94.0,1199.0,265.0,4807.0,10970.0
1997-07-29,539.0,1482.0,576.0,91.0,1213.0,264.0,4682.0,10970.0
1997-07-30,532.0,1484.0,525.0,90.0,1231.0,263.0,4593.0,10845.0
1997-07-31,525.0,1478.0,530.0,118.0,1245.0,262.0,4478.0,10575.0
1997-08-01,487.0,1524.0,900.0,207.0,1260.0,263.0,4449.0,10227.0
1997-08-02,481.0,1495.0,1498.0,550.0,1258.0,264.0,4381.0,9944.0
1997-08-03,476.0,1480.0,1919.0,1283.0,1244.0,264.0,4377.0,9645.0
1997-08-04,472.0,1458.0,1968.0,1806.0,1233.0,263.0,4341.0,9390.0
1997-08-05,468.0,1432.0,1761.0,1187.0,1223.0,262.0,4232.0,9137.0
1997-08-06,463.0,1414.0,1710.0,456.0,1215.0,261.0,4110.0,8926.0
1997-08-07,457.0,1401.0,1637.0,357.0,1209.0,261.0,4071.0,8774.0
1997-08-08,454.0,1390.0,1574.0,322.0,1203.0,260.0,4014.0,8812.0
1997-08-09,453.0,1384.0,1443.0,269.0,1192.0,259.0,3958.0,9003.0
1997-08-10,453.0,1368.0,1328.0,238.0,1175.0,258.0,3927.0,9080.0
1997-08-11,452.0,1364.0,1213.0,218.0,1162.0,257.0,3895.0,8926.0
1997-08-12,451.0,1360.0,1105.0,204.0,1152.0,256.0,3874.0,8793.0
1997-08-13,448.0,1355.0,1010.0,196.0,1187.0,255.0,3834.0,8755.0
1997-08-14,444.0,1349.0,912.0,190.0,1227.0,254.0,3809.0,8680.0
1997-08-15,442.0,1337.0,841.0,185.0,1250.0,253.0,3751.0,8530.0
1997-08-16,440.0,1321.0,768.0,180.0,1250.0,253.0,3745.0,8307.0
1997-08-17,437.0,1309.0,710.0,174.0,1246.0,253.0,3713.0,8105.0
1997-08-18,433.0,1290.0,647.0,168.0,1251.0,252.0,3685.0,7942.0
1997-08-19,429.0,1275.0,613.0,305.0,1265.0,251.0,3659.0,7798.0
1997-08-20,423.0,1263.0,623.0,682.0,1260.0,250.0,3603.0,7637.0
1997-08-21,418.0,1258.0,663.0,866.0,1251.0,249.0,3540.0,7478.0
1997-08-22,416.0,1278.0,714.0,602.0,1239.0,247.0,3499.0,7251.0
1997-08-23,414.0,1237.0,769.0,261.0,1224.0,246.0,3437.0,7062.0
1997-08-24,411.0,1225.0,818.0,206.0,1197.0,245.0,3439.0,6824.0
1997-08-25,407.0,1213.0,860.0,192.0,1158.0,245.0,3400.0,6640.0
1997-08-26,405.0,1202.0,870.0,182.0,1114.0,245.0,3417.0,6491.0
1997-08-27,404.0,1198.0,862.0,174.0,1100.0,244.0,3408.0,6425.0
1997-08-28,406.0,1186.0,817.0,169.0,1094.0,244.0,3349.0,6409.0
1997-08-29,405.0,1168.0,766.0,163.0,1086.0,243.0,3335.0,6458.0
1997-08-30,399.0,1160.0,720.0,158.0,1087.0,242.0,3321.0,6574.0
1997-08-31,394.0,1147.0,685.0,152.0,1097.0,241.0,3256.0,6673.0
1997-09-01,392.0,1131.0,632.0,127.0,1090.0,238.0,3257.0,6673.0
1997-09-02,387.0,1138.0,578.0,119.0,1104.0,237.0,3256.0,6557.0
1997-09-03,382.0,1140.0,512.0,120.0,1110.0,234.0,3248.0,6376.0
1997-09-04,377.0,1132.0,482.0,124.0,1103.0,233.0,3233.0,6166.0
1997-09-05,374.0,1125.0,454.0,136.0,1088.0,234.0,3223.0,5974.0
1997-09-06,371.0,1098.0,444.0,140.0,1066.0,234.0,3206.0,5786.0
1997-09-07,369.0,1100.0,393.0,125.0,1044.0,234.0,3198.0,5600.0
1997-09-08,366.0,1085.0,355.0,116.0,1031.0,233.0,3173.0,5447.0
1997-09-09,366.0,1084.0,330.0,113.0,1026.0,234.0,3140.0,5296.0
1997-09-10,366.0,1074.0,320.0,109.0,1023.0,235.0,3112.0,5192.0
1997-09-11,364.0,1095.0,306.0,105.0,1020.0,236.0,3105.0,5074.0
1997-09-12,357.0,1108.0,301.0,103.0,1020.0,240.0,3079.0,4972.0
1997-09-13,351.0,1134.0,341.0,109.0,1032.0,244.0,3045.0,4870.0
1997-09-14,349.0,1155.0,407.0,114.0,1049.0,247.0,3027.0,4755.0
1997-09-15,357.0,1172.0,440.0,109.0,1060.0,251.0,3046.0,4656.0
1997-09-16,379.0,1189.0,442.0,102.0,1050.0,253.0,3024.0,4544.0
1997-09-17,418.0,1166.0,436.0,96.0,1029.0,251.0,3034.0,4462.0
1997-09-18,444.0,1145.0,456.0,94.0,1014.0,247.0,3017.0,4357.0
1997-09-19,439.0,1137.0,523.0,94.0,1015.0,244.0,3028.0,4280.0
1997-09-20,425.0,1129.0,598.0,99.0,1024.0,244.0,3028.0,4215.0
1997-09-21,430.0,1134.0,637.0,103.0,1032.0,246.0,3048.0,4190.0
1997-09-22,458.0,1112.0,623.0,99.0,1029.0,248.0,3015.0,4254.0
1997-09-23,488.0,1109.0,579.0,95.0,1020.0,249.0,2987.0,4318.0
1997-09-24,496.0,1113.0,573.0,90.0,1018.0,249.0,2934.0,4449.0
1997-09-25,475.0,1158.0,567.0,87.0,1020.0,247.0,2913.0,4642.0
1997-09-26,446.0,1268.0,570.0,89.0,1025.0,247.0,2914.0,4741.0
1997-09-27,429.0,1353.0,599.0,93.0,1029.0,248.0,2905.0,4670.0
1997-09-28,428.0,1390.0,861.0,319.0,1049.0,249.0,2920.0,4572.0
1997-09-29,435.0,1355.0,1157.0,743.0,1082.0,245.0,2924.0,4462.0
1997-09-30,441.0,1361.0,1473.0,668.0,1119.0,240.0,2921.0,4423.0
1997-10-01,525.0,1486.0,1554.0,492.0,1097.0,249.0,3003.0,4544.0
1997-10-02,616.0,1438.0,1556.0,413.0,1133.0,253.0,3014.0,4798.0
1997-10-03,680.0,1359.0,1473.0,286.0,1173.0,251.0,3048.0,5015.0
1997-10-04,657.0,1304.0,1384.0,328.0,1207.0,250.0,3039.0,5074.0
1997-10-05,590.0,1257.0,1586.0,693.0,1224.0,254.0,3063.0,5341.0
1997-10-06,520.0,1213.0,1775.0,826.0,1221.0,259.0,3096.0,6038.0
1997-10-07,473.0,1171.0,1983.0,378.0,1199.0,266.0,3055.0,6657.0
1997-10-08,468.0,1126.0,1960.0,335.0,1155.0,271.0,3025.0,6807.0
1997-10-09,515.0,1078.0,2271.0,698.0,1101.0,268.0,3021.0,6640.0
1997-10-10,538.0,1041.0,2804.0,1329.0,1060.0,261.0,3040.0,6491.0
1997-10-11,502.0,1002.0,3318.0,1578.0,1036.0,253.0,3031.0,6328.0
1997-10-12,455.0,964.0,3494.0,1636.0,1033.0,249.0,3006.0,6182.0
1997-10-13,418.0,938.0,3326.0,1690.0,1026.0,246.0,2974.0,6006.0
1997-10-14,391.0,891.0,3171.0,1704.0,1014.0,244.0,2965.0,5974.0
1997-10-15,375.0,881.0,3060.0,1677.0,996.0,243.0,2891.0,6006.0
1997-10-16,365.0,863.0,2996.0,1676.0,975.0,246.0,2835.0,6086.0
1997-10-17,360.0,1342.0,2871.0,1360.0,957.0,250.0,2800.0,6086.0
1997-10-18,372.0,1331.0,2742.0,779.0,937.0,254.0,2768.0,5990.0
1997-10-19,406.0,1190.0,2718.0,531.0,920.0,263.0,2764.0,5833.0
1997-10-20,420.0,1333.0,2763.0,684.0,907.0,293.0,2765.0,5677.0
1997-10-21,428.0,1508.0,2737.0,1034.0,901.0,299.0,2805.0,5615.0
1997-10-22,500.0,1637.0,2654.0,861.0,906.0,314.0,2827.0,5600.0
1997-10-23,609.0,1728.0,2447.0,494.0,917.0,341.0,2918.0,5801.0
1997-10-24,671.0,1651.0,2327.0,440.0,941.0,349.0,2992.0,6707.0
1997-10-25,646.0,1478.0,2145.0,436.0,981.0,334.0,3096.0,8399.0
1997-10-26,563.0,1389.0,2048.0,396.0,1028.0,311.0,3199.0,9685.0
1997-10-27,503.0,1585.0,1881.0,354.0,1069.0,294.0,3235.0,10595.0
1997-10-28,489.0,1611.0,1800.0,543.0,1099.0,287.0,3236.0,10907.0
1997-10-29,497.0,1508.0,1951.0,1255.0,1119.0,286.0,3206.0,10616.0
1997-10-30,519.0,1386.0,2110.0,1843.0,1133.0,288.0,3196.0,10065.0
1997-10-31,504.0,1307.0,2309.0,1409.0,1148.0,295.0,3192.0,9685.0
1997-11-01,497.0,1351.0,2192.0,688.0,1304.0,291.0,3176.0,9566.0
1997-11-02,493.0,1361.0,2337.0,785.0,1337.0,294.0,3213.0,9448.0
1997-11-03,500.0,1324.0,2438.0,986.0,1380.0,300.0,3291.0,9331.0
1997-11-04,502.0,1275.0,2610.0,1352.0,1411.0,296.0,3406.0,9060.0
1997-11-05,476.0,1216.0,2672.0,2690.0,1430.0,284.0,3483.0,8831.0
1997-11-06,465.0,1172.0,2731.0,2937.0,1439.0,267.0,3531.0,8567.0
1997-11-07,538.0,1131.0,2725.0,2461.0,1434.0,254.0,3598.0,8252.0
1997-11-08,645.0,1082.0,2570.0,1780.0,1414.0,244.0,3637.0,8105.0
1997-11-09,696.0,1026.0,2402.0,1290.0,1386.0,237.0,3640.0,8233.0
1997-11-10,683.0,987.0,2385.0,1268.0,1360.0,231.0,3605.0,8661.0
1997-11-11,622.0,984.0,2461.0,1392.0,1331.0,229.0,3561.0,9215.0
1997-11-12,538.0,1094.0,2587.0,1487.0,1289.0,227.0,3509.0,9724.0
1997-11-13,475.0,1154.0,2577.0,1580.0,1250.0,232.0,3461.0,10004.0
1997-11-14,441.0,1236.0,2467.0,1322.0,1219.0,254.0,3426.0,10065.0
1997-11-15,476.0,1453.0,2323.0,860.0,1195.0,278.0,3431.0,10044.0
1997-11-16,563.0,1585.0,2277.0,595.0,1178.0,301.0,3443.0,9944.0
1997-11-17,683.0,1701.0,2278.0,533.0,1173.0,314.0,3442.0,9744.0
1997-11-18,804.0,1703.0,2234.0,504.0,1168.0,305.0,3473.0,9527.0
1997-11-19,833.0,1752.0,2134.0,481.0,1164.0,294.0,3504.0,9468.0
1997-11-20,851.0,1978.0,2174.0,465.0,1163.0,283.0,3504.0,10288.0
1997-11-21,883.0,1935.0,2179.0,471.0,1177.0,270.0,3539.0,11266.0
1997-11-22,839.0,2079.0,2231.0,464.0,1221.0,269.0,3578.0,11394.0
1997-11-23,758.0,2070.0,2077.0,430.0,1303.0,270.0,3625.0,11181.0
1997-11-24,720.0,2132.0,2042.0,420.0,1407.0,274.0,3671.0,11012.0
1997-11-25,792.0,2189.0,2029.0,559.0,1497.0,275.0,3635.0,10845.0
1997-11-26,945.0,2330.0,2033.0,1289.0,1549.0,267.0,3616.0,10699.0
1997-11-27,1037.0,2469.0,2033.0,1740.0,1562.0,258.0,3652.0,10410.0
1997-11-28,1100.0,2556.0,1951.0,924.0,1564.0,261.0,3664.0,10125.0
1997-11-29,1218.0,3139.0,1896.0,525.0,1513.0,269.0,3669.0,9884.0
1997-11-30,1373.0,3584.0,1836.0,437.0,1471.0,294.0,3651.0,9764.0
1997-12-01,1568.0,3423.0,1809.0,576.0,1465.0,340.0,3642.0,9744.0
1997-12-02,1480.0,3487.0,1774.0,531.0,1549.0,375.0,3655.0,9944.0
1997-12-03,1289.0,3371.0,1687.0,509.0,1671.0,390.0,3755.0,10719.0
1997-12-04,1183.0,3424.0,1580.0,485.0,1800.0,383.0,3916.0,11630.0
1997-12-05,1133.0,3244.0,1536.0,460.0,1924.0,396.0,4038.0,11934.0
1997-12-06,1144.0,3149.0,1481.0,444.0,2023.0,415.0,4215.0,12308.0
1997-12-07,1175.0,3353.0,1439.0,438.0,2105.0,435.0,4395.0,13669.0
1997-12-08,1222.0,3599.0,1308.0,429.0,2192.0,441.0,4620.0,15219.0
1997-12-09,1271.0,3533.0,1224.0,418.0,2318.0,416.0,4817.0,16060.0
1997-12-10,1252.0,3293.0,1117.0,516.0,2524.0,388.0,5112.0,16514.0
1997-12-11,1180.0,3235.0,1064.0,627.0,2833.0,371.0,5383.0,16590.0
1997-12-12,1072.0,3343.0,1035.0,499.0,3190.0,369.0,5571.0,16412.0
1997-12-13,962.0,3315.0,1090.0,442.0,3493.0,392.0,5737.0,16362.0
1997-12-14,951.0,3078.0,1110.0,453.0,3670.0,402.0,5831.0,16463.0
1997-12-15,1074.0,3281.0,1087.0,449.0,3718.0,413.0,5880.0,16794.0
1997-12-16,1247.0,3926.0,1026.0,404.0,3695.0,415.0,5904.0,17025.0
1997-12-17,1389.0,4281.0,1019.0,358.0,3664.0,414.0,5976.0,17076.0
1997-12-18,1482.0,4748.0,1017.0,352.0,3648.0,482.0,6178.0,17439.0
1997-12-19,1439.0,4569.0,1023.0,343.0,3671.0,497.0,6370.0,18122.0
1997-12-20,1313.0,4151.0,1016.0,337.0,3738.0,500.0,6608.0,18843.0
1997-12-21,1251.0,3807.0,974.0,350.0,3830.0,503.0,6957.0,19503.0
1997-12-22,1231.0,3454.0,928.0,419.0,3951.0,478.0,7335.0,20457.0
1997-12-23,1170.0,3095.0,912.0,488.0,4113.0,450.0,7811.0,21231.0
1997-12-24,1061.0,2783.0,916.0,444.0,4326.0,426.0,8342.0,21725.0
1997-12-25,966.0,2580.0,904.0,388.0,4572.0,402.0,8797.0,21842.0
1997-12-26,943.0,2433.0,875.0,366.0,4827.0,377.0,9180.0,21754.0
1997-12-27,963.0,2638.0,829.0,760.0,5056.0,362.0,9367.0,21463.0
1997-12-28,990.0,2621.0,809.0,1241.0,5226.0,351.0,9367.0,21231.0
1997-12-29,1024.0,2654.0,815.0,839.0,5334.0,346.0,9410.0,21318.0
1997-12-30,1125.0,2668.0,853.0,827.0,5380.0,351.0,9449.0,21463.0
1997-12-31,1197.0,2596.0,892.0,858.0,5332.0,365.0,9422.0,21666.0
1998-01-01,1202.0,2460.0,946.0,489.0,5174.0,385.0,9432.0,21347.0
1998-01-02,1154.0,2301.0,1074.0,427.0,4820.0,385.0,9435.0,20886.0
1998-01-03,1057.0,2172.0,1178.0,397.0,4368.0,374.0,9368.0,20316.0
1998-01-04,976.0,2049.0,1260.0,395.0,3935.0,366.0,9289.0,20062.0
1998-01-05,873.0,1984.0,1292.0,358.0,3566.0,361.0,9294.0,20005.0
1998-01-06,832.0,1961.0,1364.0,338.0,3288.0,362.0,9181.0,20146.0
1998-01-07,919.0,1965.0,1540.0,332.0,3106.0,370.0,9153.0,20914.0
1998-01-08,1090.0,2148.0,1679.0,313.0,2997.0,383.0,9230.0,21521.0
1998-01-09,1308.0,2570.0,1775.0,297.0,2923.0,385.0,9388.0,22136.0
1998-01-10,1437.0,3682.0,1740.0,285.0,2859.0,379.0,9412.0,22342.0
1998-01-11,1429.0,3703.0,1696.0,276.0,2804.0,389.0,9483.0,22224.0
1998-01-12,1318.0,3385.0,1648.0,255.0,2752.0,449.0,9577.0,22195.0
1998-01-13,1190.0,3243.0,1601.0,235.0,2689.0,446.0,9633.0,22402.0
1998-01-14,1128.0,3310.0,1663.0,305.0,2627.0,419.0,9775.0,22759.0
1998-01-15,1137.0,3126.0,1747.0,405.0,2573.0,408.0,9913.0,22848.0
1998-01-16,1182.0,2936.0,1798.0,381.0,2545.0,398.0,10177.0,22759.0
1998-01-17,1263.0,3213.0,1750.0,313.0,2577.0,399.0,10396.0,22699.0
1998-01-18,1365.0,3271.0,1675.0,264.0,2701.0,422.0,10569.0,22880.0
1998-01-19,1437.0,3339.0,1598.0,245.0,2937.0,490.0,10623.0,23099.0
1998-01-20,1464.0,3340.0,1504.0,235.0,3232.0,565.0,10714.0,23099.0
1998-01-21,1433.0,3232.0,1397.0,227.0,3497.0,595.0,10789.0,22974.0
1998-01-22,1348.0,3212.0,1278.0,218.0,3678.0,573.0,10910.0,22520.0
1998-01-23,1221.0,3257.0,1165.0,233.0,3750.0,562.0,11124.0,22047.0
1998-01-24,1122.0,3188.0,1040.0,342.0,3720.0,562.0,11312.0,21901.0
1998-01-25,1085.0,3331.0,965.0,485.0,3614.0,546.0,11480.0,21754.0
1998-01-26,1151.0,3551.0,936.0,548.0,3464.0,537.0,11623.0,21463.0
1998-01-27,1213.0,3685.0,941.0,593.0,3355.0,543.0,11819.0,21029.0
1998-01-28,1179.0,3683.0,928.0,490.0,3344.0,552.0,12218.0,20771.0
1998-01-29,1160.0,3634.0,933.0,352.0,3433.0,533.0,12795.0,20543.0
1998-01-30,1163.0,3778.0,1016.0,294.0,3583.0,503.0,13541.0,20657.0
1998-01-31,1091.0,3654.0,1328.0,289.0,3727.0,480.0,14288.0,21521.0
1998-02-01,991.0,3341.0,1590.0,416.0,3830.0,437.0,14902.0,22018.0
1998-02-02,876.0,3070.0,1774.0,454.0,3870.0,409.0,15150.0,22136.0
1998-02-03,791.0,2757.0,1696.0,528.0,3863.0,397.0,15098.0,21930.0
1998-02-04,768.0,2622.0,1625.0,707.0,3840.0,380.0,14826.0,21666.0
1998-02-05,788.0,2549.0,1502.0,691.0,3851.0,360.0,14501.0,21637.0
1998-02-06,816.0,2516.0,1475.0,828.0,3908.0,341.0,14291.0,22136.0
1998-02-07,806.0,2510.0,1396.0,1229.0,3975.0,325.0,14074.0,23068.0
1998-02-08,785.0,2430.0,1388.0,871.0,4012.0,314.0,13735.0,23915.0
